"source","target","type","weight"
66,229,"undirected",6
66,231,"undirected",11
66,232,"undirected",11
66,235,"undirected",3
66,252,"undirected",2
66,253,"undirected",2
66,254,"undirected",5
66,255,"undirected",3
66,268,"undirected",3
66,271,"undirected",4
66,272,"undirected",8
66,273,"undirected",48
66,274,"undirected",369
66,275,"undirected",31
66,278,"undirected",2
66,279,"undirected",2
66,281,"undirected",3
66,284,"undirected",5
66,285,"undirected",16
66,286,"undirected",172
66,287,"undirected",3
66,288,"undirected",12
66,290,"undirected",1
66,292,"undirected",14
66,296,"undirected",24
66,339,"undirected",3
66,340,"undirected",12
66,341,"undirected",3
66,344,"undirected",1
66,346,"undirected",11
66,350,"undirected",2
66,361,"undirected",3
66,362,"undirected",11
66,363,"undirected",2
66,364,"undirected",3
66,374,"undirected",15
66,375,"undirected",33
66,376,"undirected",4
66,377,"undirected",29
66,378,"undirected",197
66,379,"undirected",273
66,380,"undirected",23
66,381,"undirected",16
66,382,"undirected",12
66,383,"undirected",233
66,384,"undirected",308
66,385,"undirected",453
66,386,"undirected",268
66,387,"undirected",157
66,388,"undirected",222
66,389,"undirected",14
66,390,"undirected",8
66,391,"undirected",55
66,393,"undirected",74
67,68,"undirected",2011
67,70,"undirected",30
67,71,"undirected",55
67,72,"undirected",317
67,73,"undirected",30
67,74,"undirected",138
67,75,"undirected",171
67,76,"undirected",622
67,78,"undirected",10
67,79,"undirected",11
67,80,"undirected",6
67,82,"undirected",10
67,83,"undirected",28
67,84,"undirected",1
67,85,"undirected",32
67,86,"undirected",142
67,87,"undirected",64
67,89,"undirected",5
67,92,"undirected",7
67,93,"undirected",73
67,94,"undirected",13
67,95,"undirected",15
67,97,"undirected",5
67,98,"undirected",5
67,99,"undirected",1
67,100,"undirected",4
67,101,"undirected",3
67,102,"undirected",1
67,103,"undirected",16
67,104,"undirected",7
67,105,"undirected",2
67,108,"undirected",15
67,110,"undirected",1
67,111,"undirected",2
67,113,"undirected",110
67,114,"undirected",33
67,115,"undirected",32
67,117,"undirected",1
67,120,"undirected",3
67,123,"undirected",4
67,124,"undirected",1
67,125,"undirected",5
67,126,"undirected",3
67,127,"undirected",79
67,128,"undirected",9
67,133,"undirected",20
67,134,"undirected",1
67,135,"undirected",39
67,139,"undirected",20
67,140,"undirected",39
67,141,"undirected",2
67,142,"undirected",41
67,143,"undirected",55
67,144,"undirected",92
67,145,"undirected",38
67,148,"undirected",52
67,149,"undirected",91
67,150,"undirected",156
67,152,"undirected",10
67,153,"undirected",37
67,154,"undirected",170
67,155,"undirected",26
67,156,"undirected",265
67,157,"undirected",43
67,158,"undirected",212
67,161,"undirected",6
67,176,"undirected",1
67,182,"undirected",3
67,184,"undirected",1
67,185,"undirected",6
67,186,"undirected",1
67,187,"undirected",5
67,188,"undirected",1
67,189,"undirected",5
67,191,"undirected",7
67,192,"undirected",9
67,194,"undirected",2
67,200,"undirected",2
67,201,"undirected",1
67,203,"undirected",8
67,204,"undirected",6
67,206,"undirected",1
67,208,"undirected",10
67,211,"undirected",18
67,212,"undirected",2
67,226,"undirected",1
67,227,"undirected",1
67,229,"undirected",1
67,231,"undirected",1
67,232,"undirected",1
67,237,"undirected",1
67,239,"undirected",3
67,243,"undirected",3
67,252,"undirected",1
67,257,"undirected",2
67,271,"undirected",30
67,272,"undirected",16
67,273,"undirected",230
67,274,"undirected",552
67,275,"undirected",43
67,278,"undirected",17
67,279,"undirected",4
67,281,"undirected",2
67,284,"undirected",25
67,285,"undirected",23
67,286,"undirected",223
67,287,"undirected",6
67,288,"undirected",40
67,289,"undirected",6
67,290,"undirected",1
67,292,"undirected",45
67,293,"undirected",5
67,296,"undirected",29
67,302,"undirected",7
67,308,"undirected",1
67,339,"undirected",6
67,340,"undirected",8
67,344,"undirected",7
67,346,"undirected",16
67,350,"undirected",3
67,361,"undirected",3
67,362,"undirected",21
67,363,"undirected",3
67,364,"undirected",4
67,373,"undirected",3
67,374,"undirected",13
67,375,"undirected",13
67,376,"undirected",8
67,377,"undirected",39
67,378,"undirected",52
67,379,"undirected",155
67,380,"undirected",15
67,381,"undirected",44
67,382,"undirected",11
67,383,"undirected",189
67,384,"undirected",493
67,385,"undirected",685
67,386,"undirected",163
67,387,"undirected",76
67,388,"undirected",81
67,389,"undirected",14
67,390,"undirected",8
67,391,"undirected",45
67,393,"undirected",34
68,70,"undirected",5
68,72,"undirected",203
68,75,"undirected",178
68,76,"undirected",290
68,78,"undirected",1
68,80,"undirected",15
68,82,"undirected",3
68,83,"undirected",25
68,84,"undirected",11
68,86,"undirected",147
68,87,"undirected",8
68,91,"undirected",2
68,92,"undirected",7
68,93,"undirected",30
68,94,"undirected",10
68,95,"undirected",5
68,104,"undirected",15
68,113,"undirected",10
68,114,"undirected",10
68,115,"undirected",7
68,120,"undirected",2
68,123,"undirected",1
68,127,"undirected",3
68,133,"undirected",2
68,139,"undirected",1
68,140,"undirected",17
68,142,"undirected",15
68,143,"undirected",20
68,144,"undirected",36
68,145,"undirected",23
68,148,"undirected",21
68,149,"undirected",39
68,150,"undirected",58
68,153,"undirected",15
68,154,"undirected",146
68,155,"undirected",28
68,156,"undirected",228
68,157,"undirected",66
68,158,"undirected",280
68,181,"undirected",3
68,182,"undirected",1
68,184,"undirected",1
68,185,"undirected",2
68,186,"undirected",4
68,188,"undirected",1
68,191,"undirected",25
68,192,"undirected",44
68,194,"undirected",10
68,211,"undirected",7
68,232,"undirected",1
68,272,"undirected",10
68,273,"undirected",30
68,274,"undirected",432
68,275,"undirected",7
68,278,"undirected",2
68,284,"undirected",8
68,285,"undirected",4
68,286,"undirected",91
68,288,"undirected",8
68,289,"undirected",3
68,292,"undirected",30
68,293,"undirected",6
68,296,"undirected",12
68,339,"undirected",1
68,340,"undirected",3
68,346,"undirected",3
68,361,"undirected",1
68,362,"undirected",2
68,375,"undirected",10
68,377,"undirected",14
68,378,"undirected",103
68,379,"undirected",84
68,380,"undirected",3
68,381,"undirected",6
68,383,"undirected",101
68,384,"undirected",130
68,385,"undirected",197
68,386,"undirected",82
68,387,"undirected",17
68,388,"undirected",112
68,389,"undirected",3
68,390,"undirected",2
68,391,"undirected",33
68,393,"undirected",20
69,181,"undirected",1
70,71,"undirected",71
70,72,"undirected",186
70,73,"undirected",65
70,74,"undirected",15
70,75,"undirected",56
70,76,"undirected",28
70,78,"undirected",28
70,79,"undirected",3
70,80,"undirected",4
70,82,"undirected",6
70,83,"undirected",5
70,84,"undirected",19
70,85,"undirected",18
70,86,"undirected",79
70,87,"undirected",12
70,92,"undirected",34
70,93,"undirected",51
70,94,"undirected",60
70,95,"undirected",21
70,100,"undirected",1
70,104,"undirected",1
70,108,"undirected",1
70,113,"undirected",5
70,114,"undirected",4
70,115,"undirected",7
70,116,"undirected",1
70,120,"undirected",3
70,134,"undirected",4
70,135,"undirected",2
70,139,"undirected",11
70,140,"undirected",22
70,141,"undirected",1
70,142,"undirected",56
70,143,"undirected",21
70,144,"undirected",72
70,145,"undirected",16
70,148,"undirected",20
70,149,"undirected",63
70,150,"undirected",130
70,153,"undirected",114
70,154,"undirected",333
70,155,"undirected",23
70,156,"undirected",102
70,157,"undirected",97
70,158,"undirected",115
70,175,"undirected",5
70,185,"undirected",17
70,186,"undirected",2
70,188,"undirected",1
70,190,"undirected",1
70,191,"undirected",57
70,192,"undirected",38
70,193,"undirected",2
70,212,"undirected",1
70,223,"undirected",2
70,271,"undirected",7
70,273,"undirected",3
70,274,"undirected",38
70,286,"undirected",17
70,288,"undirected",6
70,289,"undirected",1
70,292,"undirected",3
70,296,"undirected",10
70,339,"undirected",1
70,340,"undirected",2
70,341,"undirected",1
70,349,"undirected",2
70,350,"undirected",1
70,351,"undirected",8
70,362,"undirected",6
70,373,"undirected",2
70,374,"undirected",10
70,375,"undirected",20
70,376,"undirected",10
70,377,"undirected",20
70,378,"undirected",256
70,379,"undirected",69
70,380,"undirected",8
70,381,"undirected",4
70,382,"undirected",2
70,383,"undirected",16
70,384,"undirected",7
70,385,"undirected",28
70,386,"undirected",65
70,387,"undirected",111
70,388,"undirected",63
70,389,"undirected",15
70,390,"undirected",37
70,391,"undirected",54
70,393,"undirected",59
71,72,"undirected",132
71,73,"undirected",11
71,74,"undirected",4
71,75,"undirected",11
71,76,"undirected",46
71,86,"undirected",2
71,87,"undirected",1
71,93,"undirected",6
71,113,"undirected",1
71,115,"undirected",1
71,139,"undirected",4
71,140,"undirected",8
71,141,"undirected",1
71,142,"undirected",3
71,143,"undirected",8
71,144,"undirected",7
71,145,"undirected",8
71,148,"undirected",32
71,149,"undirected",4
71,150,"undirected",87
71,152,"undirected",2
71,153,"undirected",26
71,154,"undirected",189
71,155,"undirected",8
71,156,"undirected",41
71,157,"undirected",32
71,158,"undirected",32
71,175,"undirected",3
71,179,"undirected",2
71,182,"undirected",1
71,185,"undirected",7
71,191,"undirected",23
71,192,"undirected",10
71,250,"undirected",2
71,274,"undirected",14
71,275,"undirected",2
71,286,"undirected",6
71,296,"undirected",1
71,340,"undirected",1
71,362,"undirected",4
71,374,"undirected",3
71,377,"undirected",11
71,378,"undirected",76
71,379,"undirected",17
71,383,"undirected",4
71,384,"undirected",3
71,385,"undirected",6
71,386,"undirected",20
71,387,"undirected",10
71,388,"undirected",9
71,389,"undirected",1
71,391,"undirected",4
71,393,"undirected",5
72,75,"undirected",45
72,76,"undirected",108
72,80,"undirected",1
72,83,"undirected",2
72,84,"undirected",2
72,86,"undirected",64
72,87,"undirected",3
72,91,"undirected",1
72,92,"undirected",1
72,93,"undirected",4
72,94,"undirected",4
72,95,"undirected",7
72,104,"undirected",1
72,108,"undirected",1
72,113,"undirected",10
72,120,"undirected",3
72,123,"undirected",1
72,127,"undirected",2
72,133,"undirected",7
72,135,"undirected",1
72,139,"undirected",11
72,140,"undirected",16
72,141,"undirected",4
72,142,"undirected",27
72,143,"undirected",30
72,144,"undirected",63
72,145,"undirected",86
72,148,"undirected",29
72,149,"undirected",20
72,150,"undirected",201
72,152,"undirected",4
72,153,"undirected",8
72,154,"undirected",656
72,155,"undirected",48
72,156,"undirected",225
72,157,"undirected",166
72,158,"undirected",140
72,174,"undirected",1
72,175,"undirected",4
72,181,"undirected",3
72,184,"undirected",2
72,185,"undirected",11
72,186,"undirected",3
72,188,"undirected",3
72,191,"undirected",26
72,192,"undirected",23
72,194,"undirected",2
72,272,"undirected",3
72,273,"undirected",6
72,274,"undirected",137
72,275,"undirected",3
72,278,"undirected",3
72,284,"undirected",4
72,285,"undirected",2
72,286,"undirected",47
72,288,"undirected",3
72,292,"undirected",6
72,339,"undirected",12
72,340,"undirected",2
72,346,"undirected",5
72,350,"undirected",9
72,359,"undirected",2
72,362,"undirected",23
72,364,"undirected",3
72,368,"undirected",5
72,374,"undirected",44
72,375,"undirected",8
72,376,"undirected",8
72,377,"undirected",49
72,378,"undirected",569
72,379,"undirected",105
72,380,"undirected",11
72,381,"undirected",2
72,382,"undirected",1
72,383,"undirected",28
72,384,"undirected",29
72,385,"undirected",59
72,386,"undirected",105
72,387,"undirected",73
72,388,"undirected",62
72,389,"undirected",2
72,390,"undirected",7
72,391,"undirected",66
72,393,"undirected",45
73,74,"undirected",84
73,75,"undirected",59
73,76,"undirected",28
73,78,"undirected",5
73,79,"undirected",1
73,80,"undirected",1
73,82,"undirected",2
73,84,"undirected",4
73,85,"undirected",3
73,86,"undirected",20
73,87,"undirected",9
73,91,"undirected",1
73,92,"undirected",2
73,93,"undirected",19
73,94,"undirected",23
73,95,"undirected",19
73,108,"undirected",1
73,120,"undirected",1
73,139,"undirected",4
73,140,"undirected",28
73,141,"undirected",8
73,142,"undirected",22
73,143,"undirected",19
73,144,"undirected",26
73,145,"undirected",13
73,148,"undirected",21
73,149,"undirected",54
73,150,"undirected",111
73,153,"undirected",280
73,154,"undirected",196
73,155,"undirected",26
73,156,"undirected",57
73,157,"undirected",25
73,158,"undirected",40
73,181,"undirected",4
73,184,"undirected",3
73,185,"undirected",4
73,186,"undirected",2
73,191,"undirected",15
73,192,"undirected",23
73,193,"undirected",4
73,211,"undirected",1
73,232,"undirected",1
73,271,"undirected",9
73,273,"undirected",8
73,274,"undirected",11
73,280,"undirected",1
73,285,"undirected",3
73,286,"undirected",12
73,288,"undirected",5
73,292,"undirected",5
73,339,"undirected",1
73,340,"undirected",2
73,346,"undirected",2
73,351,"undirected",19
73,362,"undirected",2
73,364,"undirected",1
73,374,"undirected",7
73,375,"undirected",5
73,376,"undirected",10
73,377,"undirected",13
73,378,"undirected",291
73,379,"undirected",28
73,382,"undirected",9
73,383,"undirected",12
73,384,"undirected",34
73,385,"undirected",41
73,386,"undirected",76
73,387,"undirected",37
73,388,"undirected",17
73,389,"undirected",17
73,390,"undirected",30
73,391,"undirected",3
73,393,"undirected",67
74,75,"undirected",859
74,76,"undirected",2329
74,78,"undirected",139
74,79,"undirected",37
74,80,"undirected",77
74,81,"undirected",4
74,82,"undirected",60
74,83,"undirected",122
74,84,"undirected",356
74,85,"undirected",125
74,86,"undirected",559
74,87,"undirected",276
74,89,"undirected",47
74,91,"undirected",1
74,92,"undirected",107
74,93,"undirected",331
74,94,"undirected",290
74,95,"undirected",112
74,97,"undirected",1
74,98,"undirected",2
74,100,"undirected",7
74,101,"undirected",3
74,102,"undirected",1
74,103,"undirected",7
74,104,"undirected",5
74,105,"undirected",5
74,108,"undirected",15
74,109,"undirected",2
74,110,"undirected",12
74,113,"undirected",75
74,114,"undirected",30
74,115,"undirected",8
74,120,"undirected",22
74,123,"undirected",2
74,125,"undirected",5
74,126,"undirected",2
74,127,"undirected",30
74,133,"undirected",84
74,134,"undirected",1
74,135,"undirected",36
74,139,"undirected",320
74,140,"undirected",232
74,141,"undirected",89
74,142,"undirected",275
74,143,"undirected",304
74,144,"undirected",380
74,145,"undirected",152
74,148,"undirected",65
74,149,"undirected",448
74,150,"undirected",428
74,152,"undirected",15
74,153,"undirected",122
74,154,"undirected",229
74,155,"undirected",187
74,156,"undirected",741
74,157,"undirected",421
74,158,"undirected",860
74,161,"undirected",1
74,175,"undirected",2
74,179,"undirected",2
74,181,"undirected",1
74,182,"undirected",1
74,184,"undirected",29
74,185,"undirected",27
74,186,"undirected",15
74,187,"undirected",12
74,188,"undirected",5
74,189,"undirected",18
74,191,"undirected",117
74,192,"undirected",43
74,193,"undirected",11
74,194,"undirected",4
74,195,"undirected",1
74,208,"undirected",1
74,211,"undirected",18
74,212,"undirected",1
74,215,"undirected",1
74,229,"undirected",2
74,231,"undirected",2
74,250,"undirected",1
74,252,"undirected",1
74,271,"undirected",127
74,272,"undirected",23
74,273,"undirected",175
74,274,"undirected",386
74,275,"undirected",34
74,278,"undirected",1
74,279,"undirected",11
74,283,"undirected",1
74,284,"undirected",16
74,285,"undirected",24
74,286,"undirected",304
74,287,"undirected",30
74,288,"undirected",43
74,289,"undirected",3
74,292,"undirected",22
74,296,"undirected",36
74,302,"undirected",6
74,308,"undirected",2
74,319,"undirected",1
74,339,"undirected",7
74,340,"undirected",25
74,341,"undirected",9
74,343,"undirected",1
74,344,"undirected",22
74,345,"undirected",2
74,346,"undirected",71
74,349,"undirected",3
74,350,"undirected",5
74,359,"undirected",4
74,361,"undirected",4
74,362,"undirected",51
74,363,"undirected",2
74,364,"undirected",26
74,366,"undirected",2
74,368,"undirected",13
74,369,"undirected",3
74,373,"undirected",6
74,374,"undirected",13
74,375,"undirected",83
74,376,"undirected",14
74,377,"undirected",76
74,378,"undirected",164
74,379,"undirected",518
74,380,"undirected",105
74,381,"undirected",67
74,382,"undirected",45
74,383,"undirected",624
74,384,"undirected",665
74,385,"undirected",547
74,386,"undirected",1052
74,387,"undirected",526
74,388,"undirected",440
74,389,"undirected",163
74,390,"undirected",96
74,391,"undirected",115
74,393,"undirected",191
75,76,"undirected",645
75,78,"undirected",26
75,79,"undirected",6
75,80,"undirected",16
75,81,"undirected",3
75,82,"undirected",11
75,83,"undirected",18
75,84,"undirected",89
75,85,"undirected",83
75,86,"undirected",386
75,87,"undirected",122
75,89,"undirected",12
75,91,"undirected",2
75,92,"undirected",54
75,93,"undirected",147
75,94,"undirected",70
75,95,"undirected",40
75,97,"undirected",1
75,98,"undirected",1
75,102,"undirected",1
75,103,"undirected",1
75,104,"undirected",1
75,108,"undirected",10
75,109,"undirected",1
75,110,"undirected",1
75,111,"undirected",1
75,113,"undirected",30
75,114,"undirected",16
75,115,"undirected",7
75,116,"undirected",1
75,120,"undirected",18
75,123,"undirected",2
75,124,"undirected",2
75,127,"undirected",8
75,133,"undirected",8
75,134,"undirected",7
75,135,"undirected",4
75,139,"undirected",76
75,140,"undirected",141
75,141,"undirected",29
75,142,"undirected",197
75,143,"undirected",130
75,144,"undirected",212
75,145,"undirected",39
75,148,"undirected",59
75,149,"undirected",153
75,150,"undirected",374
75,152,"undirected",10
75,153,"undirected",74
75,154,"undirected",115
75,155,"undirected",105
75,156,"undirected",407
75,157,"undirected",173
75,158,"undirected",580
75,175,"undirected",1
75,184,"undirected",6
75,185,"undirected",17
75,186,"undirected",16
75,187,"undirected",5
75,188,"undirected",4
75,189,"undirected",5
75,191,"undirected",257
75,192,"undirected",82
75,193,"undirected",9
75,194,"undirected",6
75,211,"undirected",15
75,212,"undirected",1
75,223,"undirected",1
75,250,"undirected",1
75,271,"undirected",55
75,272,"undirected",10
75,273,"undirected",27
75,274,"undirected",215
75,275,"undirected",7
75,278,"undirected",1
75,279,"undirected",8
75,281,"undirected",1
75,283,"undirected",1
75,284,"undirected",5
75,285,"undirected",7
75,286,"undirected",165
75,287,"undirected",4
75,288,"undirected",12
75,292,"undirected",6
75,296,"undirected",17
75,308,"undirected",1
75,339,"undirected",5
75,340,"undirected",16
75,341,"undirected",2
75,344,"undirected",2
75,345,"undirected",2
75,346,"undirected",24
75,350,"undirected",2
75,351,"undirected",4
75,353,"undirected",1
75,362,"undirected",39
75,363,"undirected",3
75,364,"undirected",9
75,366,"undirected",2
75,373,"undirected",1
75,374,"undirected",7
75,375,"undirected",19
75,376,"undirected",13
75,377,"undirected",113
75,378,"undirected",202
75,379,"undirected",1006
75,380,"undirected",73
75,381,"undirected",13
75,382,"undirected",16
75,383,"undirected",169
75,384,"undirected",214
75,385,"undirected",157
75,386,"undirected",560
75,387,"undirected",325
75,388,"undirected",196
75,389,"undirected",47
75,390,"undirected",35
75,391,"undirected",97
75,393,"undirected",130
76,78,"undirected",26
76,79,"undirected",8
76,80,"undirected",28
76,81,"undirected",1
76,82,"undirected",17
76,83,"undirected",12
76,84,"undirected",35
76,85,"undirected",12
76,86,"undirected",285
76,87,"undirected",137
76,89,"undirected",9
76,92,"undirected",22
76,93,"undirected",76
76,94,"undirected",50
76,95,"undirected",11
76,97,"undirected",3
76,99,"undirected",2
76,102,"undirected",6
76,103,"undirected",9
76,104,"undirected",4
76,108,"undirected",8
76,111,"undirected",2
76,113,"undirected",192
76,114,"undirected",25
76,115,"undirected",25
76,117,"undirected",1
76,119,"undirected",1
76,120,"undirected",18
76,123,"undirected",4
76,124,"undirected",1
76,125,"undirected",1
76,127,"undirected",6
76,133,"undirected",15
76,134,"undirected",1
76,139,"undirected",76
76,140,"undirected",55
76,141,"undirected",19
76,142,"undirected",62
76,143,"undirected",143
76,144,"undirected",139
76,145,"undirected",32
76,148,"undirected",51
76,149,"undirected",48
76,150,"undirected",115
76,152,"undirected",2
76,153,"undirected",18
76,154,"undirected",172
76,155,"undirected",231
76,156,"undirected",558
76,157,"undirected",279
76,158,"undirected",1037
76,179,"undirected",2
76,181,"undirected",3
76,182,"undirected",1
76,184,"undirected",7
76,185,"undirected",10
76,186,"undirected",4
76,187,"undirected",2
76,188,"undirected",1
76,189,"undirected",3
76,191,"undirected",27
76,192,"undirected",24
76,193,"undirected",4
76,194,"undirected",2
76,203,"undirected",1
76,208,"undirected",1
76,211,"undirected",31
76,212,"undirected",2
76,214,"undirected",1
76,223,"undirected",1
76,229,"undirected",2
76,231,"undirected",1
76,232,"undirected",1
76,235,"undirected",1
76,241,"undirected",2
76,271,"undirected",3
76,272,"undirected",6
76,273,"undirected",57
76,274,"undirected",471
76,275,"undirected",15
76,278,"undirected",31
76,279,"undirected",6
76,281,"undirected",3
76,282,"undirected",3
76,283,"undirected",11
76,284,"undirected",73
76,285,"undirected",22
76,286,"undirected",182
76,287,"undirected",3
76,288,"undirected",19
76,289,"undirected",6
76,292,"undirected",66
76,293,"undirected",2
76,296,"undirected",41
76,302,"undirected",7
76,304,"undirected",2
76,308,"undirected",5
76,340,"undirected",9
76,344,"undirected",14
76,345,"undirected",1
76,346,"undirected",19
76,361,"undirected",1
76,362,"undirected",9
76,364,"undirected",2
76,366,"undirected",1
76,368,"undirected",1
76,373,"undirected",1
76,374,"undirected",13
76,375,"undirected",14
76,376,"undirected",11
76,377,"undirected",47
76,378,"undirected",36
76,379,"undirected",247
76,380,"undirected",18
76,381,"undirected",80
76,382,"undirected",1
76,383,"undirected",228
76,384,"undirected",280
76,385,"undirected",210
76,386,"undirected",306
76,387,"undirected",64
76,388,"undirected",271
76,389,"undirected",13
76,390,"undirected",12
76,391,"undirected",72
76,393,"undirected",22
78,79,"undirected",661
78,80,"undirected",1492
78,81,"undirected",56
78,82,"undirected",1520
78,83,"undirected",1800
78,84,"undirected",1384
78,85,"undirected",369
78,86,"undirected",458
78,87,"undirected",428
78,89,"undirected",21
78,90,"undirected",5
78,91,"undirected",11
78,92,"undirected",772
78,93,"undirected",1056
78,94,"undirected",1197
78,95,"undirected",1801
78,97,"undirected",4
78,98,"undirected",17
78,100,"undirected",20
78,101,"undirected",4
78,102,"undirected",20
78,103,"undirected",23
78,104,"undirected",128
78,105,"undirected",26
78,108,"undirected",61
78,109,"undirected",39
78,110,"undirected",9
78,111,"undirected",39
78,113,"undirected",178
78,114,"undirected",89
78,115,"undirected",57
78,116,"undirected",19
78,117,"undirected",1
78,118,"undirected",1
78,119,"undirected",1
78,120,"undirected",13
78,122,"undirected",8
78,123,"undirected",8
78,125,"undirected",1
78,126,"undirected",4
78,127,"undirected",27
78,128,"undirected",3
78,131,"undirected",1
78,133,"undirected",83
78,134,"undirected",26
78,135,"undirected",50
78,139,"undirected",121
78,140,"undirected",140
78,141,"undirected",154
78,142,"undirected",270
78,143,"undirected",117
78,144,"undirected",240
78,145,"undirected",134
78,148,"undirected",63
78,149,"undirected",517
78,150,"undirected",196
78,152,"undirected",44
78,153,"undirected",26
78,154,"undirected",43
78,155,"undirected",110
78,156,"undirected",308
78,157,"undirected",136
78,158,"undirected",986
78,179,"undirected",2
78,181,"undirected",3
78,185,"undirected",20
78,186,"undirected",1
78,188,"undirected",1
78,189,"undirected",6
78,190,"undirected",2
78,191,"undirected",8
78,192,"undirected",3
78,193,"undirected",7
78,194,"undirected",2
78,198,"undirected",1
78,200,"undirected",2
78,201,"undirected",2
78,204,"undirected",72
78,205,"undirected",6
78,208,"undirected",14
78,209,"undirected",4
78,210,"undirected",14
78,211,"undirected",60
78,212,"undirected",119
78,213,"undirected",1
78,215,"undirected",3
78,223,"undirected",3
78,226,"undirected",5
78,227,"undirected",1
78,229,"undirected",4
78,231,"undirected",42
78,232,"undirected",61
78,233,"undirected",7
78,235,"undirected",55
78,238,"undirected",1
78,241,"undirected",14
78,271,"undirected",100
78,272,"undirected",7
78,273,"undirected",85
78,274,"undirected",200
78,275,"undirected",3
78,279,"undirected",5
78,284,"undirected",235
78,285,"undirected",119
78,286,"undirected",584
78,287,"undirected",88
78,288,"undirected",349
78,289,"undirected",49
78,292,"undirected",148
78,296,"undirected",199
78,302,"undirected",10
78,322,"undirected",1
78,339,"undirected",11
78,340,"undirected",49
78,341,"undirected",17
78,343,"undirected",1
78,344,"undirected",43
78,345,"undirected",1
78,346,"undirected",103
78,348,"undirected",2
78,350,"undirected",1
78,351,"undirected",1
78,359,"undirected",7
78,361,"undirected",14
78,362,"undirected",56
78,363,"undirected",18
78,364,"undirected",42
78,366,"undirected",71
78,367,"undirected",1
78,368,"undirected",34
78,369,"undirected",30
78,374,"undirected",6
78,375,"undirected",76
78,376,"undirected",32
78,377,"undirected",24
78,378,"undirected",61
78,379,"undirected",230
78,380,"undirected",370
78,381,"undirected",63
78,382,"undirected",2
78,383,"undirected",49
78,384,"undirected",159
78,385,"undirected",190
78,386,"undirected",198
78,387,"undirected",326
78,388,"undirected",713
78,389,"undirected",829
78,390,"undirected",179
78,391,"undirected",37
78,393,"undirected",167
79,80,"undirected",385
79,81,"undirected",39
79,82,"undirected",549
79,83,"undirected",532
79,84,"undirected",376
79,85,"undirected",108
79,86,"undirected",436
79,87,"undirected",618
79,89,"undirected",3
79,90,"undirected",1
79,91,"undirected",22
79,92,"undirected",181
79,93,"undirected",1057
79,94,"undirected",451
79,95,"undirected",212
79,97,"undirected",2
79,98,"undirected",5
79,100,"undirected",12
79,102,"undirected",13
79,103,"undirected",17
79,104,"undirected",48
79,105,"undirected",19
79,108,"undirected",64
79,109,"undirected",44
79,110,"undirected",4
79,111,"undirected",16
79,113,"undirected",79
79,114,"undirected",50
79,115,"undirected",10
79,118,"undirected",1
79,119,"undirected",1
79,120,"undirected",7
79,122,"undirected",3
79,123,"undirected",9
79,124,"undirected",4
79,125,"undirected",4
79,126,"undirected",2
79,127,"undirected",43
79,131,"undirected",1
79,133,"undirected",22
79,134,"undirected",6
79,135,"undirected",30
79,139,"undirected",403
79,140,"undirected",444
79,141,"undirected",233
79,142,"undirected",354
79,143,"undirected",151
79,144,"undirected",250
79,145,"undirected",61
79,148,"undirected",49
79,149,"undirected",324
79,150,"undirected",134
79,152,"undirected",46
79,153,"undirected",13
79,154,"undirected",34
79,155,"undirected",163
79,156,"undirected",301
79,157,"undirected",163
79,158,"undirected",841
79,179,"undirected",2
79,185,"undirected",2
79,186,"undirected",2
79,187,"undirected",1
79,188,"undirected",2
79,189,"undirected",1
79,191,"undirected",6
79,198,"undirected",12
79,200,"undirected",1
79,202,"undirected",1
79,204,"undirected",15
79,208,"undirected",10
79,210,"undirected",13
79,211,"undirected",33
79,212,"undirected",173
79,213,"undirected",4
79,215,"undirected",1
79,218,"undirected",1
79,223,"undirected",2
79,226,"undirected",2
79,227,"undirected",1
79,229,"undirected",2
79,231,"undirected",2
79,232,"undirected",11
79,238,"undirected",1
79,241,"undirected",5
79,271,"undirected",69
79,273,"undirected",39
79,274,"undirected",156
79,278,"undirected",1
79,279,"undirected",3
79,283,"undirected",1
79,284,"undirected",233
79,285,"undirected",46
79,286,"undirected",497
79,287,"undirected",154
79,288,"undirected",162
79,289,"undirected",5
79,292,"undirected",74
79,296,"undirected",71
79,302,"undirected",2
79,339,"undirected",2
79,340,"undirected",21
79,341,"undirected",7
79,344,"undirected",5
79,346,"undirected",36
79,349,"undirected",3
79,350,"undirected",3
79,351,"undirected",2
79,361,"undirected",15
79,362,"undirected",26
79,363,"undirected",4
79,364,"undirected",90
79,366,"undirected",99
79,368,"undirected",5
79,374,"undirected",11
79,375,"undirected",41
79,376,"undirected",23
79,377,"undirected",6
79,378,"undirected",27
79,379,"undirected",61
79,380,"undirected",38
79,381,"undirected",9
79,383,"undirected",32
79,384,"undirected",75
79,385,"undirected",106
79,386,"undirected",168
79,387,"undirected",258
79,388,"undirected",484
79,389,"undirected",273
79,390,"undirected",23
79,391,"undirected",25
79,393,"undirected",35
80,81,"undirected",75
80,82,"undirected",1254
80,83,"undirected",1722
80,84,"undirected",1581
80,85,"undirected",1140
80,86,"undirected",1473
80,87,"undirected",932
80,89,"undirected",10
80,90,"undirected",6
80,91,"undirected",28
80,92,"undirected",889
80,93,"undirected",2829
80,94,"undirected",2536
80,95,"undirected",3052
80,98,"undirected",1
80,99,"undirected",5
80,101,"undirected",3
80,102,"undirected",5
80,103,"undirected",4
80,104,"undirected",23
80,105,"undirected",22
